id,fake,real
TEST_48318,4.474201131588512e-25,1.0
TEST_48319,4.680073651502922e-19,1.0
TEST_48320,1.320239504244058e-22,1.0
TEST_48321,1.4502332447671418e-20,1.0
TEST_48322,0.0,0.0
TEST_48323,1.429823511049679e-16,1.0
TEST_48324,1.3937836157202131e-18,1.0
TEST_48325,4.872859466991827e-19,1.0
TEST_48326,1.8469728169406195e-23,1.0
TEST_48327,5.598308817390818e-13,1.0
TEST_48328,2.289355126308071e-22,1.0
TEST_48329,3.234066660307011e-15,1.0
TEST_48330,8.12738923635195e-26,1.0
TEST_48331,2.7555286651598692e-18,1.0
TEST_48332,1.8505046080603444e-17,1.0
TEST_48333,3.809885540759001e-18,1.0
TEST_48334,1.6834574065501847e-18,1.0
TEST_48335,2.915277758188769e-23,1.0
TEST_48336,5.722627409393352e-20,1.0
TEST_48337,5.44566019881898e-14,1.0
TEST_48338,2.727992955805418e-16,1.0
TEST_48339,4.021943900852549e-23,1.0
TEST_48340,0.0,0.0
TEST_48341,4.715275716269448e-16,1.0
TEST_48342,2.173250589384804e-19,1.0
TEST_48343,3.9621509316650193e-19,1.0
TEST_48344,5.31281853343773e-18,1.0
TEST_48345,0.0,0.0
TEST_48346,7.552018363964075e-14,1.0
TEST_48347,0.0,0.0
TEST_48348,7.718219539546998e-21,1.0
TEST_48349,2.6282908886939536e-14,1.0
TEST_48350,3.637079549183278e-20,1.0
TEST_48351,2.6015226588511503e-22,1.0
TEST_48352,3.5241571309471504e-27,1.0
TEST_48353,1.1975928637718378e-14,1.0
TEST_48354,1.447595793235834e-10,1.0
TEST_48355,2.671218694815708e-18,1.0
TEST_48356,4.0900018199396204e-32,1.0
TEST_48357,5.602083800442677e-19,1.0
TEST_48358,1.92489633938617e-24,1.0
TEST_48359,3.306657212362242e-23,1.0
TEST_48360,3.297434412700967e-17,1.0
TEST_48361,2.1064070389461512e-15,1.0
TEST_48362,6.891988892228699e-21,1.0
TEST_48363,9.198497817853462e-22,1.0
TEST_48364,1.2360306536500685e-25,1.0
TEST_48365,8.449589372711657e-21,1.0
TEST_48366,4.747484335276601e-27,1.0
TEST_48367,3.9424395327073717e-22,1.0
TEST_48368,1.6536321697182114e-25,1.0
TEST_48369,1.242782456643148e-17,1.0
TEST_48370,1.7326231688799457e-23,1.0
TEST_48371,5.661639356980423e-18,1.0
TEST_48372,0.0,0.0
TEST_48373,7.001422630496187e-23,1.0
TEST_48374,3.272870594873446e-14,1.0
TEST_48375,1.1948533962965026e-24,1.0
TEST_48376,5.331154232485887e-17,1.0
TEST_48377,4.741790442033305e-24,1.0
TEST_48378,1.329708473562448e-19,1.0
TEST_48379,2.2794893162830148e-23,1.0
TEST_48380,4.932825408510976e-17,1.0
TEST_48381,1.687766723428997e-24,1.0
TEST_48382,1.3029480075974539e-15,1.0
TEST_48383,1.5879119453432924e-18,1.0
TEST_48384,6.870814871542583e-18,1.0
TEST_48385,7.3010067961106125e-19,1.0
TEST_48386,5.382797435485367e-23,1.0
TEST_48387,7.787631625167561e-21,1.0
TEST_48388,6.766992127369776e-21,1.0
TEST_48389,1.3436134701220888e-26,1.0
TEST_48390,6.183367915314183e-19,1.0
TEST_48391,8.249416511235226e-21,1.0
TEST_48392,1.5392039319609902e-18,1.0
TEST_48393,1.3524814355617013e-15,1.0
TEST_48394,5.082172286937819e-25,1.0
TEST_48395,3.5032314670938976e-21,1.0
TEST_48396,1.3740875354366517e-17,1.0
TEST_48397,8.690164300857546e-18,1.0
TEST_48398,3.055338642678207e-14,1.0
TEST_48399,2.782942268843521e-25,1.0
TEST_48400,2.564302291920779e-19,1.0
TEST_48401,4.162997973613456e-22,1.0
TEST_48402,1.7444848792891805e-19,1.0
TEST_48403,6.557235880694133e-23,1.0
TEST_48404,8.677511372628654e-25,1.0
TEST_48405,8.105382018496038e-17,1.0
TEST_48406,0.0,0.0
TEST_48407,0.0,0.0
TEST_48408,1.0372531861407775e-21,1.0
TEST_48409,5.726370210379638e-17,1.0
TEST_48410,1.8275941332595033e-23,1.0
TEST_48411,1.3779556180965875e-18,1.0
TEST_48412,1.3983788108180983e-19,1.0
TEST_48413,4.886176260081028e-16,1.0
TEST_48414,2.0938673429664323e-13,1.0
TEST_48415,1.8240972309640585e-16,1.0
TEST_48416,1.47490894497615e-10,1.0
TEST_48417,3.585657161811473e-14,1.0
TEST_48418,1.142911826004713e-15,1.0
TEST_48419,2.749070142334632e-19,1.0
TEST_48420,1.0619076516491543e-21,1.0
TEST_48421,0.0,0.0
TEST_48422,0.0,0.0
TEST_48423,1.6088412498150635e-21,1.0
TEST_48424,5.119686749657624e-18,1.0
TEST_48425,2.5564887955533915e-19,1.0
TEST_48426,2.4125638667637455e-18,1.0
TEST_48427,2.6818023447375277e-21,1.0
TEST_48428,3.2256185867492344e-20,1.0
TEST_48429,0.0,0.0
TEST_48430,1.8659986160020153e-19,1.0
TEST_48431,1.0889328903023227e-21,1.0
TEST_48432,7.114135322001461e-19,1.0
TEST_48433,4.0765376672954e-20,1.0
TEST_48434,3.7703372957339334e-21,1.0
TEST_48435,2.9670338493294885e-22,1.0
TEST_48436,1.5189536117156968e-16,1.0
TEST_48437,3.130474954374284e-17,1.0
TEST_48438,0.0,0.0
TEST_48439,2.9265650955650333e-23,1.0
TEST_48440,1.3047474396353524e-24,1.0
TEST_48441,7.43315610650406e-23,1.0
TEST_48442,2.3461997866040755e-18,1.0
TEST_48443,5.686191446367196e-23,1.0
TEST_48444,6.459459193690881e-18,1.0
TEST_48445,6.279224351629261e-29,1.0
TEST_48446,3.8351831020351337e-19,1.0
TEST_48447,1.2800986010718126e-22,1.0
TEST_48448,1.5979603165856837e-13,1.0
TEST_48449,4.228347766360042e-21,1.0
TEST_48450,8.752141635433694e-18,1.0
TEST_48451,4.132196325549533e-28,1.0
TEST_48452,3.6411485023152143e-19,1.0
TEST_48453,1.9017051919243165e-20,1.0
TEST_48454,2.977294847113624e-22,1.0
TEST_48455,6.289547196885751e-17,1.0
TEST_48456,1.4399923028816863e-18,1.0
TEST_48457,1.1016029920053537e-17,1.0
TEST_48458,3.2027987012107494e-21,1.0
TEST_48459,1.2744145515405752e-19,1.0
TEST_48460,1.4447619296912437e-19,1.0
TEST_48461,1.878288793131912e-27,1.0
TEST_48462,4.878606821285422e-19,1.0
TEST_48463,4.205967510579646e-15,1.0
TEST_48464,2.32935700063438e-23,1.0
TEST_48465,5.507011279751012e-19,1.0
TEST_48466,7.318489775344804e-19,1.0
TEST_48467,2.898818722489623e-17,1.0
TEST_48468,4.1223656233834425e-16,1.0
TEST_48469,1.2934118367512352e-20,1.0
TEST_48470,1.7198594030052097e-14,1.0
TEST_48471,8.354702857797891e-17,1.0
TEST_48472,1.5692291199510778e-15,1.0
TEST_48473,8.757623857661451e-17,1.0
TEST_48474,3.1665204901707986e-23,1.0
TEST_48475,6.805087299644617e-24,1.0
TEST_48476,5.011674779128593e-16,1.0
TEST_48477,6.0812829709796e-19,1.0
TEST_48478,1.327811576040256e-28,1.0
TEST_48479,7.722813461562221e-21,1.0
TEST_48480,1.0958205673944394e-22,1.0
TEST_48481,4.293694226958164e-19,1.0
TEST_48482,1.0165043015543903e-21,1.0
TEST_48483,0.0,0.0
TEST_48484,4.294923616191853e-26,1.0
TEST_48485,1.819747372672773e-15,1.0
TEST_48486,4.033693206382562e-14,1.0
TEST_48487,5.263626301126419e-22,1.0
TEST_48488,9.356923866966556e-26,1.0
TEST_48489,1.5005686002953228e-18,1.0
TEST_48490,1.3304086044027918e-19,1.0
TEST_48491,2.1347870786420003e-20,1.0
TEST_48492,1.975173442547345e-23,1.0
TEST_48493,0.0,0.0
TEST_48494,2.914852384667151e-25,1.0
TEST_48495,4.481867735050262e-19,1.0
TEST_48496,0.0,0.0
TEST_48497,1.110078923145005e-15,1.0
TEST_48498,1.5045778700034624e-22,1.0
TEST_48499,0.0,0.0
TEST_48500,2.5362006292752628e-24,1.0
TEST_48501,2.76225229937143e-19,1.0
TEST_48502,1.5540224396575258e-20,1.0
TEST_48503,1.0977964658001586e-20,1.0
TEST_48504,7.404620577012347e-18,1.0
TEST_48505,1.9267701973165905e-16,1.0
TEST_48506,0.0,0.0
TEST_48507,1.3470265078126173e-18,1.0
TEST_48508,4.1608503944623e-24,1.0
TEST_48509,2.830879400930438e-17,1.0
TEST_48510,1.1824440183233736e-15,1.0
TEST_48511,9.753580639471118e-21,1.0
TEST_48512,8.961794107899018e-22,1.0
TEST_48513,4.739686490298087e-19,1.0
TEST_48514,3.8328956568357405e-22,1.0
TEST_48515,6.540112301944522e-19,1.0
TEST_48516,4.721933395234867e-17,1.0
TEST_48517,6.305961663082135e-15,1.0
TEST_48518,4.068113531497983e-22,1.0
TEST_48519,0.0,0.0
TEST_48520,1.950797941226684e-17,1.0
TEST_48521,6.11115002714885e-24,1.0
TEST_48522,8.233603144368685e-21,1.0
TEST_48523,5.1850044474531306e-23,1.0
TEST_48524,1.9156714580206781e-19,1.0
TEST_48525,1.4574149853472292e-28,1.0
TEST_48526,9.75738528254795e-19,1.0
TEST_48527,1.1130852548330472e-15,1.0
TEST_48528,8.799006922129653e-26,1.0
TEST_48529,6.290250640487513e-22,1.0
TEST_48530,1.8172047826311607e-19,1.0
TEST_48531,0.0,0.0
TEST_48532,2.830237886176251e-20,1.0
TEST_48533,2.615388212574578e-26,1.0
TEST_48534,5.0833292407543804e-20,1.0
TEST_48535,2.879886554972423e-22,1.0
TEST_48536,2.2302015609687736e-18,1.0
TEST_48537,1.0188211815946027e-15,1.0
TEST_48538,5.736538521490664e-24,1.0
TEST_48539,7.62477882648405e-21,1.0
TEST_48540,6.472856376327912e-17,1.0
TEST_48541,2.7229347892696507e-20,1.0
TEST_48542,4.66936457012233e-23,1.0
TEST_48543,4.293460370720533e-21,1.0
TEST_48544,2.6915880091280204e-15,1.0
TEST_48545,8.607326812321593e-24,1.0
TEST_48546,1.2422272736955177e-18,1.0
TEST_48547,6.861147301530946e-19,1.0
TEST_48548,4.497938510183672e-17,1.0
TEST_48549,4.360245301635059e-19,1.0
TEST_48550,6.323678426718491e-19,1.0
TEST_48551,5.1024267731466985e-20,1.0
TEST_48552,2.5728681677023892e-14,1.0
TEST_48553,6.850707894459615e-20,1.0
TEST_48554,1.661571913602045e-20,1.0
TEST_48555,1.6659482387778002e-16,1.0
TEST_48556,1.1473039040080536e-19,1.0
TEST_48557,7.119398775636712e-20,1.0
TEST_48558,4.93807552385885e-18,1.0
TEST_48559,1.0394451872990618e-18,1.0
TEST_48560,6.631826655141742e-22,1.0
TEST_48561,8.272791255028717e-23,1.0
TEST_48562,1.6089472000193042e-19,1.0
TEST_48563,1.856422177433048e-25,1.0
TEST_48564,2.6220945144595214e-16,1.0
TEST_48565,9.576151664698806e-18,1.0
TEST_48566,2.4857610602106576e-24,1.0
TEST_48567,1.5839455762557924e-15,1.0
TEST_48568,3.0468021900550752e-25,1.0
TEST_48569,2.0702208496943201e-19,1.0
TEST_48570,2.052156272740408e-15,1.0
TEST_48571,0.0,0.0
TEST_48572,1.5322842300948603e-19,1.0
TEST_48573,2.5872257931400963e-19,1.0
TEST_48574,1.1937931790727992e-22,1.0
TEST_48575,3.2550480008111875e-21,1.0
TEST_48576,2.205807642813067e-19,1.0
TEST_48577,5.4637886732418245e-16,1.0
TEST_48578,7.304059839779983e-22,1.0
TEST_48579,3.2085401227812434e-25,1.0
TEST_48580,3.5860416988876587e-17,1.0
TEST_48581,2.55034441226781e-25,1.0
TEST_48582,1.2009600738470579e-14,1.0
TEST_48583,1.591334772875752e-22,1.0
TEST_48584,0.0,0.0
TEST_48585,1.4525568959721392e-15,1.0
TEST_48586,4.4511629199592646e-20,1.0
TEST_48587,1.741654403510323e-24,1.0
TEST_48588,1.2924786803693907e-14,1.0
TEST_48589,2.562872109566372e-21,1.0
TEST_48590,7.846776738562767e-18,1.0
TEST_48591,7.128606976065047e-21,1.0
TEST_48592,7.984840219577016e-12,1.0
TEST_48593,5.195897354376784e-22,1.0
TEST_48594,2.3746766052554458e-21,1.0
TEST_48595,2.8331399201084228e-15,1.0
TEST_48596,4.92056659183294e-19,1.0
TEST_48597,2.746093584599148e-19,1.0
TEST_48598,4.315143175338029e-17,1.0
TEST_48599,0.0,0.0
TEST_48600,1.1456983012026484e-20,1.0
TEST_48601,1.0591831231532289e-13,1.0
TEST_48602,9.329811686539574e-16,1.0
TEST_48603,3.657021894807102e-24,1.0
TEST_48604,1.0122846912063678e-17,1.0
TEST_48605,1.9501704938418296e-12,1.0
TEST_48606,1.4503092884340502e-22,1.0
TEST_48607,5.021648708921774e-22,1.0
TEST_48608,4.175207045878963e-17,1.0
TEST_48609,1.55753004088392e-20,1.0
TEST_48610,1.7465489534114417e-19,1.0
TEST_48611,1.485684751792744e-19,1.0
TEST_48612,7.14810468939043e-21,1.0
TEST_48613,1.5347513326225102e-21,1.0
TEST_48614,3.2063889587829705e-16,1.0
TEST_48615,2.5762401211621138e-15,1.0
TEST_48616,2.023796339116913e-15,1.0
TEST_48617,1.6286443091087524e-21,1.0
TEST_48618,0.0,0.0
TEST_48619,1.1627166052653893e-18,1.0
TEST_48620,4.890828156341952e-20,1.0
TEST_48621,2.2854651945591186e-28,1.0
TEST_48622,1.103180876298423e-23,1.0
TEST_48623,1.8993553204380697e-21,1.0
TEST_48624,7.887557466544667e-19,1.0
TEST_48625,0.0,0.0
TEST_48626,7.160481693375894e-17,1.0
TEST_48627,2.7908190852235253e-18,1.0
TEST_48628,1.7860621429098902e-15,1.0
TEST_48629,2.999041381344426e-16,1.0
TEST_48630,8.071104922884852e-24,1.0
TEST_48631,3.966593166204242e-21,1.0
TEST_48632,2.789116540727738e-18,1.0
TEST_48633,1.8849681446684085e-23,1.0
TEST_48634,1.3174737452885785e-20,1.0
TEST_48635,1.1072606592410326e-18,1.0
TEST_48636,7.79358654363377e-18,1.0
TEST_48637,2.047389307694664e-20,1.0
TEST_48638,1.1349835859667982e-21,1.0
TEST_48639,3.7010652613230397e-22,1.0
TEST_48640,0.0,0.0
TEST_48641,3.105861574862309e-19,1.0
TEST_48642,4.9769140705365673e-20,1.0
TEST_48643,2.466701407656831e-22,1.0
TEST_48644,2.78088144074189e-19,1.0
TEST_48645,0.0,0.0
TEST_48646,0.0,0.0
TEST_48647,3.590127032780663e-21,1.0
TEST_48648,2.120491245392099e-23,1.0
TEST_48649,8.402292874543782e-17,1.0
TEST_48650,1.1809146407801018e-17,1.0
TEST_48651,5.051670169429226e-18,1.0
TEST_48652,3.0837477412910135e-20,1.0
TEST_48653,4.731237191892618e-17,1.0
TEST_48654,4.679428256754674e-20,1.0
TEST_48655,0.0,0.0
TEST_48656,8.632496844088178e-13,1.0
TEST_48657,7.510474880000758e-18,1.0
TEST_48658,6.2470288726296066e-18,1.0
TEST_48659,8.128374946018142e-20,1.0
TEST_48660,0.0,0.0
TEST_48661,0.0,0.0
TEST_48662,5.822635769532885e-15,1.0
TEST_48663,2.1542026464702084e-17,1.0
TEST_48664,0.0,0.0
TEST_48665,1.1454550003672727e-25,1.0
TEST_48666,7.536104584559846e-25,1.0
TEST_48667,2.4600589716429292e-21,1.0
TEST_48668,2.307046815166154e-22,1.0
TEST_48669,4.598899727535644e-24,1.0
TEST_48670,3.7087736193187214e-19,1.0
TEST_48671,4.101133204263068e-21,1.0
TEST_48672,3.257554672176136e-15,1.0
TEST_48673,1.4028878175735646e-20,1.0
TEST_48674,0.0,0.0
TEST_48675,3.2726582026854112e-18,1.0
TEST_48676,1.2939309486815112e-26,1.0
TEST_48677,1.4963572873120143e-16,1.0
TEST_48678,0.0,0.0
TEST_48679,5.363029637390618e-19,1.0
TEST_48680,1.0147962422519215e-20,1.0
TEST_48681,4.445418960208108e-16,1.0
TEST_48682,4.1172614610545395e-29,1.0
TEST_48683,7.168566400208324e-26,1.0
TEST_48684,1.994827938052269e-18,1.0
TEST_48685,2.119845199865159e-22,1.0
TEST_48686,6.092588462001668e-20,1.0
TEST_48687,6.7225427467424526e-18,1.0
TEST_48688,8.3508671437493e-20,1.0
TEST_48689,3.610163948311983e-21,1.0
TEST_48690,8.75944783744104e-20,1.0
TEST_48691,1.5831543416039385e-15,1.0
TEST_48692,1.35392457373585e-18,1.0
TEST_48693,3.3591440176325427e-13,1.0
TEST_48694,9.944187300294296e-25,1.0
TEST_48695,9.700258581405927e-14,1.0
TEST_48696,1.345636112328686e-16,1.0
TEST_48697,3.292326502625088e-20,1.0
TEST_48698,1.612249305630461e-23,1.0
TEST_48699,0.0,0.0
TEST_48700,1.8584106879102617e-20,1.0
TEST_48701,1.893596963996093e-21,1.0
TEST_48702,7.00213338924141e-26,1.0
TEST_48703,3.007712406568144e-25,1.0
TEST_48704,2.9795270227221794e-26,1.0
TEST_48705,1.4854218028697995e-22,1.0
TEST_48706,4.5101819335474964e-20,1.0
TEST_48707,6.369804315085881e-14,1.0
TEST_48708,1.1430005938064745e-20,1.0
TEST_48709,6.812812197970889e-21,1.0
TEST_48710,2.392821658587889e-14,1.0
TEST_48711,1.0003491983441186e-26,1.0
TEST_48712,3.9964441338014544e-18,1.0
TEST_48713,5.73053538529633e-20,1.0
TEST_48714,2.1100541198327233e-19,1.0
TEST_48715,5.313534816918238e-23,1.0
TEST_48716,1.1283281222621457e-19,1.0
TEST_48717,7.461782917191063e-26,1.0
TEST_48718,3.976778069834371e-19,1.0
TEST_48719,1.2700246422083049e-23,1.0
TEST_48720,2.760687526491866e-23,1.0
TEST_48721,4.8685783913081785e-22,1.0
TEST_48722,6.941780050090385e-13,1.0
TEST_48723,2.0341250142079788e-19,1.0
TEST_48724,1.709066297929367e-20,1.0
TEST_48725,7.854041949893351e-21,1.0
TEST_48726,2.888801950427579e-20,1.0
TEST_48727,4.1461602082399143e-14,1.0
TEST_48728,5.052188087890261e-19,1.0
TEST_48729,0.0,0.0
TEST_48730,3.9750455141919846e-21,1.0
TEST_48731,1.3511346796453465e-16,1.0
TEST_48732,1.8808120959913902e-20,1.0
TEST_48733,1.7299040600029575e-21,1.0
TEST_48734,4.144772291816279e-16,1.0
TEST_48735,1.74882558301228e-23,1.0
TEST_48736,0.0,0.0
TEST_48737,3.1988413205262794e-22,1.0
TEST_48738,2.3544404080205125e-17,1.0
TEST_48739,4.413840595344357e-22,1.0
TEST_48740,0.0,0.0
TEST_48741,1.4414928669118088e-14,1.0
TEST_48742,4.9345942515328597e-17,1.0
TEST_48743,0.0,0.0
TEST_48744,2.64502403737282e-28,1.0
TEST_48745,7.749867587947268e-12,1.0
TEST_48746,4.168742232913841e-26,1.0
TEST_48747,2.0708912537314002e-20,1.0
TEST_48748,2.8078804220651646e-20,1.0
TEST_48749,1.621153728542869e-17,1.0
TEST_48750,4.1566418461848495e-26,1.0
TEST_48751,5.471767653904342e-27,1.0
TEST_48752,1.4116669296913646e-17,1.0
TEST_48753,6.630951208863564e-19,1.0
TEST_48754,2.0754782287219482e-20,1.0
TEST_48755,5.067873181177339e-22,1.0
TEST_48756,1.0974617120809172e-27,1.0
TEST_48757,3.922316756797821e-18,1.0
TEST_48758,3.317317632116366e-25,1.0
TEST_48759,9.102677684150965e-15,1.0
TEST_48760,6.467463080539649e-21,1.0
TEST_48761,2.6075959235177816e-20,1.0
TEST_48762,1.3238922306334639e-20,1.0
TEST_48763,1.6287222657116067e-17,1.0
TEST_48764,3.798765247721265e-20,1.0
TEST_48765,0.0,0.0
TEST_48766,1.7407144653417306e-28,1.0
TEST_48767,8.018439779991392e-25,1.0
TEST_48768,1.0052793839016569e-20,1.0
TEST_48769,4.11589250149894e-23,1.0
TEST_48770,8.176287914134304e-15,1.0
TEST_48771,1.7488958199056195e-19,1.0
TEST_48772,0.0,0.0
TEST_48773,3.1675807389489383e-25,1.0
TEST_48774,1.3554521598385596e-21,1.0
TEST_48775,1.1528536396834308e-19,1.0
TEST_48776,8.386668217634982e-24,1.0
TEST_48777,1.3281029486333915e-24,1.0
TEST_48778,2.933999636280198e-22,1.0
TEST_48779,2.258728590452678e-19,1.0
TEST_48780,1.5618507610307128e-26,1.0
TEST_48781,2.371231512710849e-18,1.0
TEST_48782,7.897188304567228e-20,1.0
TEST_48783,7.943379879429779e-21,1.0
TEST_48784,4.480075131265283e-18,1.0
TEST_48785,3.285816268086869e-19,1.0
TEST_48786,1.2495089239483067e-17,1.0
TEST_48787,2.721602939626148e-22,1.0
TEST_48788,6.987752153968286e-18,1.0
TEST_48789,4.186950819921842e-22,1.0
TEST_48790,6.872505214316541e-22,1.0
TEST_48791,0.0,0.0
TEST_48792,2.7911722412510276e-13,1.0
TEST_48793,1.210960101879511e-23,1.0
TEST_48794,3.5467615075562026e-19,1.0
TEST_48795,2.135505924443703e-18,1.0
TEST_48796,0.0,0.0
TEST_48797,1.6588526835560217e-23,1.0
TEST_48798,3.4684454527204884e-21,1.0
TEST_48799,1.8942605159242413e-22,1.0
TEST_48800,7.445552617007799e-17,1.0
TEST_48801,1.6298409447720234e-17,1.0
TEST_48802,1.850586957979905e-12,1.0
TEST_48803,2.74871517845427e-18,1.0
TEST_48804,0.0,0.0
TEST_48805,0.0,0.0
TEST_48806,3.4477319918013293e-15,1.0
TEST_48807,2.8167659177347204e-11,1.0
TEST_48808,0.0,0.0
TEST_48809,0.0,0.0
TEST_48810,3.694490900544873e-15,1.0
TEST_48811,1.9129260654027332e-26,1.0
TEST_48812,3.379792484953687e-17,1.0
TEST_48813,3.109169004842814e-19,1.0
TEST_48814,9.442043353527422e-19,1.0
TEST_48815,1.840565960208626e-15,1.0
TEST_48816,4.204116511979324e-18,1.0
TEST_48817,1.2604149363653488e-16,1.0
TEST_48818,2.070997044961867e-17,1.0
TEST_48819,3.1366677452636556e-24,1.0
TEST_48820,1.537500314715346e-20,1.0
TEST_48821,1.6938193155222903e-21,1.0
TEST_48822,2.102960627319896e-17,1.0
TEST_48823,1.9342669682953831e-16,1.0
TEST_48824,3.1647384167827583e-20,1.0
TEST_48825,1.0170746038126544e-21,1.0
TEST_48826,9.856828935789075e-18,1.0
TEST_48827,2.8708711297988077e-14,1.0
TEST_48828,7.337502314929182e-18,1.0
TEST_48829,1.72241056297918e-21,1.0
TEST_48830,0.0,0.0
TEST_48831,0.0,0.0
TEST_48832,4.238484997004521e-12,1.0
TEST_48833,3.6726829910627146e-11,1.0
TEST_48834,2.6230498222470316e-20,1.0
TEST_48835,0.0,0.0
TEST_48836,2.884688414411376e-24,1.0
TEST_48837,5.388473018330281e-21,1.0
TEST_48838,0.0,0.0
TEST_48839,6.536357572432192e-23,1.0
TEST_48840,5.940745654651228e-28,1.0
TEST_48841,1.901208226908967e-24,1.0
TEST_48842,1.4984627535521276e-19,1.0
TEST_48843,7.760808353808498e-17,1.0
TEST_48844,2.622664938209938e-16,1.0
TEST_48845,5.8275861350085e-13,1.0
TEST_48846,8.288444863551781e-19,1.0
TEST_48847,2.6104808370730953e-21,1.0
TEST_48848,2.033645042657545e-18,1.0
TEST_48849,1.6638623012856482e-27,1.0
TEST_48850,3.601030584832188e-10,1.0
TEST_48851,1.8050373435614178e-20,1.0
TEST_48852,3.057579753365928e-20,1.0
TEST_48853,1.709162319340928e-22,1.0
TEST_48854,3.5021043072350037e-16,1.0
TEST_48855,3.115809671283933e-24,1.0
TEST_48856,5.017283089563408e-22,1.0
TEST_48857,9.746909768008905e-16,1.0
TEST_48858,2.1668619840008425e-17,1.0
TEST_48859,4.358847484342565e-12,1.0
TEST_48860,8.237228321564335e-18,1.0
TEST_48861,3.72573288982759e-19,1.0
TEST_48862,1.751746529100921e-27,1.0
TEST_48863,1.1918431030821792e-26,1.0
TEST_48864,2.4552134219316017e-20,1.0
TEST_48865,0.0,0.0
TEST_48866,9.160696893321598e-18,1.0
TEST_48867,1.73274088948464e-17,1.0
TEST_48868,9.506057658143549e-32,1.0
TEST_48869,1.1666108549568226e-14,1.0
TEST_48870,4.584925719242814e-22,1.0
TEST_48871,3.449700289575595e-18,1.0
TEST_48872,5.761553365797361e-19,1.0
TEST_48873,3.3462657871469345e-20,1.0
TEST_48874,1.282375694891015e-15,1.0
TEST_48875,1.7496128661956906e-23,1.0
TEST_48876,1.3034381220365589e-18,1.0
TEST_48877,1.0752286724390784e-21,1.0
TEST_48878,2.9793379135306663e-12,1.0
TEST_48879,7.664963770030037e-14,1.0
TEST_48880,9.839179658617611e-24,1.0
TEST_48881,3.935561857109356e-20,1.0
TEST_48882,1.8288279099744738e-16,1.0
TEST_48883,8.540239469193535e-18,1.0
TEST_48884,5.487048826630693e-19,1.0
TEST_48885,9.873877128213792e-18,1.0
TEST_48886,2.417491433371512e-19,1.0
TEST_48887,4.484335359574115e-17,1.0
TEST_48888,3.840620230511797e-16,1.0
TEST_48889,7.656391278679304e-24,1.0
TEST_48890,3.5010173857062545e-19,1.0
TEST_48891,1.9368601407658795e-22,1.0
TEST_48892,3.08049736350832e-16,1.0
TEST_48893,6.863046961389559e-22,1.0
TEST_48894,7.914476508616557e-18,1.0
TEST_48895,4.859356922870507e-22,1.0
TEST_48896,9.351001373767998e-18,1.0
TEST_48897,2.4809031748168533e-15,1.0
TEST_48898,1.1202616180233917e-25,1.0
TEST_48899,3.305012286670869e-19,1.0
TEST_48900,2.4633002433303013e-20,1.0
TEST_48901,4.592694696329582e-16,1.0
TEST_48902,2.792971698690603e-17,1.0
TEST_48903,7.958635868735127e-21,1.0
TEST_48904,1.73994650115962e-18,1.0
TEST_48905,3.6785765509521635e-20,1.0
TEST_48906,4.838281639984836e-25,1.0
TEST_48907,5.528249141978311e-19,1.0
TEST_48908,2.1686200581651262e-20,1.0
TEST_48909,1.6505009342663563e-24,1.0
TEST_48910,2.3405455095164383e-22,1.0
TEST_48911,1.3838131942068052e-18,1.0
TEST_48912,1.088772262839232e-26,1.0
TEST_48913,1.233044291270862e-26,1.0
TEST_48914,4.773358008043052e-21,1.0
TEST_48915,6.836926419219628e-19,1.0
TEST_48916,6.344756590303306e-24,1.0
TEST_48917,6.120338876188091e-25,1.0
TEST_48918,8.862663498898892e-21,1.0
TEST_48919,4.165077032306384e-23,1.0
TEST_48920,2.0340262074838094e-17,1.0
TEST_48921,5.330800677397506e-20,1.0
TEST_48922,3.5462270117575353e-23,1.0
TEST_48923,3.7333426929691363e-20,1.0
TEST_48924,2.813363686023505e-17,1.0
TEST_48925,2.305866145607357e-16,1.0
TEST_48926,6.642850718963022e-19,1.0
TEST_48927,2.7718576757407606e-19,1.0
TEST_48928,0.0,0.0
TEST_48929,4.936920634239977e-28,1.0
TEST_48930,1.0067638793486745e-14,1.0
TEST_48931,2.3479395658899472e-23,1.0
TEST_48932,9.751399803635516e-18,1.0
TEST_48933,2.1230238930773697e-16,1.0
TEST_48934,1.572460045095327e-21,1.0
TEST_48935,5.77509094278972e-25,1.0
TEST_48936,1.1384560091856817e-15,1.0
TEST_48937,1.822083403411119e-20,1.0
TEST_48938,1.5023353593309725e-22,1.0
TEST_48939,2.648391975796011e-16,1.0
TEST_48940,5.483345125437987e-19,1.0
TEST_48941,1.0054688883950534e-17,1.0
TEST_48942,1.8379854256216324e-21,1.0
TEST_48943,3.9520616162671507e-22,1.0
TEST_48944,7.194759517976587e-14,1.0
TEST_48945,0.0,0.0
TEST_48946,0.0,0.0
TEST_48947,3.2308208300531327e-13,1.0
TEST_48948,7.545383220169597e-21,1.0
TEST_48949,1.0246715322821697e-15,1.0
TEST_48950,4.887599001558084e-21,1.0
TEST_48951,4.6889932434456576e-18,1.0
TEST_48952,1.61045871749238e-18,1.0
TEST_48953,3.391343858461302e-29,1.0
TEST_48954,2.176720818849617e-17,1.0
TEST_48955,5.73775760741207e-26,1.0
TEST_48956,2.1755483420301114e-19,1.0
TEST_48957,1.3691037701457565e-21,1.0
TEST_48958,2.4874709930733374e-11,1.0
